id,name,category,round,round_name,index,played_at,status,score,winner,duration_minutes,players,competition_source,season_year,tournament_name,court,category_enc,round_name_enc,court_enc,source_enc,winner_enc,duration_filled,month,cluster_kmeans,cluster_dbscan
4074,Icardo/Guinart - Carnicero/Ruiz,women,8,Round of 16,0,2025-10-16,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '0'}]",team_1,,"{'team_1': [{'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/423-429'}}, {'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/423-429'}}], 'team_2': [{'id': 470, 'self': '/api/players/470', 'name': 'Esther Carnicero Martin', 'side': None, 'connections': {'pair': '/api/pairs/470-402'}}, {'id': 402, 'self': '/api/players/402', 'name': 'Sara Ruiz Soto', 'side': None, 'connections': {'pair': '/api/pairs/470-402'}}]}",FIP,2026,Season 5,Central Ville De Lyon,1,2,20,0,1,83.0,10,1,3
4075,Chamli/Navarro - Rodriguez/Dal,women,8,Round of 16,1,2025-10-16,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 548, 'self': '/api/players/548', 'name': 'Dora Chamli', 'side': None, 'connections': {'pair': '/api/pairs/548-421'}}, {'id': 421, 'self': '/api/players/421', 'name': 'Teresa Navarro lopez-Barajas', 'side': None, 'connections': {'pair': '/api/pairs/548-421'}}], 'team_2': [{'id': 457, 'self': '/api/players/457', 'name': 'Nuria Rodriguez', 'side': None, 'connections': {'pair': '/api/pairs/457-489'}}, {'id': 489, 'self': '/api/players/489', 'name': 'Giulia Dal Pozzo', 'side': None, 'connections': {'pair': '/api/pairs/457-489'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,1,2,0,0,0,83.0,10,1,0
4076,Sharifova/Lobo - Hechenberger/Pujals,women,8,Round of 16,2,2025-10-16,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 540, 'self': '/api/players/540', 'name': 'Ksenia Sharifova', 'side': None, 'connections': {'pair': '/api/pairs/540-456'}}, {'id': 456, 'self': '/api/players/456', 'name': 'Marina Lobo', 'side': None, 'connections': {'pair': '/api/pairs/540-456'}}], 'team_2': [{'id': 557, 'self': '/api/players/557', 'name': 'Karin Hechenberger', 'side': None, 'connections': {'pair': '/api/pairs/557-445'}}, {'id': 445, 'self': '/api/players/445', 'name': 'Sara Pujals Perez', 'side': None, 'connections': {'pair': '/api/pairs/557-445'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,1,2,0,0,1,83.0,10,1,3
4077,Pothier/Bahurel - Osoro/Iglesias,women,8,Round of 16,3,2025-10-16,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 477, 'self': '/api/players/477', 'name': 'Lucile Pothier', 'side': None, 'connections': {'pair': '/api/pairs/477-476'}}, {'id': 476, 'self': '/api/players/476', 'name': 'Louise Bahurel', 'side': None, 'connections': {'pair': '/api/pairs/477-476'}}], 'team_2': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}, {'id': 430, 'self': '/api/players/430', 'name': 'Victoria Iglesias Segador', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}]}",FIP,2026,Season 5,Central Ville De Lyon,1,2,20,0,0,83.0,10,1,0
4078,Salazar/Calvo - Hemmes/Luttikhuis,women,8,Round of 16,4,2025-10-16,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '0'}]",team_1,,"{'team_1': [{'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}, {'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}], 'team_2': [{'id': 539, 'self': '/api/players/539', 'name': 'Janine Hemmes', 'side': None, 'connections': {'pair': '/api/pairs/539-538'}}, {'id': 538, 'self': '/api/players/538', 'name': 'Bo Luttikhuis', 'side': None, 'connections': {'pair': '/api/pairs/539-538'}}]}",FIP,2026,Season 5,3 Inelys,1,2,1,0,1,83.0,10,1,3
4079,Navarro/Gomez - Caldera/Goenaga,women,8,Round of 16,5,2025-10-16,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 427, 'self': '/api/players/427', 'name': 'Carolina Navarro Björk', 'side': None, 'connections': {'pair': '/api/pairs/427-495'}}, {'id': 495, 'self': '/api/players/495', 'name': 'Monica Gomez Rivas', 'side': None, 'connections': {'pair': '/api/pairs/427-495'}}], 'team_2': [{'id': 394, 'self': '/api/players/394', 'name': 'Beatriz Caldera Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/394-395'}}, {'id': 395, 'self': '/api/players/395', 'name': 'Carmen Goenaga Garcia', 'side': None, 'connections': {'pair': '/api/pairs/394-395'}}]}",FIP,2026,Season 5,3 Inelys,1,2,1,0,0,83.0,10,1,0
4080,Castello/Rufo - Marchetti/Godallier,women,8,Round of 16,6,2025-10-16,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 416, 'self': '/api/players/416', 'name': 'Jessica Castello Lopez', 'side': None, 'connections': {'pair': '/api/pairs/416-417'}}, {'id': 417, 'self': '/api/players/417', 'name': 'Lorena Rufo Ortiz', 'side': None, 'connections': {'pair': '/api/pairs/416-417'}}], 'team_2': [{'id': 449, 'self': '/api/players/449', 'name': 'Giorgia Marchetti', 'side': None, 'connections': {'pair': '/api/pairs/449-432'}}, {'id': 432, 'self': '/api/players/432', 'name': 'Lea Godallier', 'side': None, 'connections': {'pair': '/api/pairs/449-432'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,1,2,0,0,1,83.0,10,1,3
4081,Cristina/Laura - Alonso/Sainz,women,8,Round of 16,7,2025-10-16,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '0', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 569, 'self': '/api/players/569', 'name': 'Ana Cristina Sanchez Perez', 'side': None, 'connections': {'pair': '/api/pairs/569-525'}}, {'id': 525, 'self': '/api/players/525', 'name': 'Maria Laura Ferreyra', 'side': None, 'connections': {'pair': '/api/pairs/569-525'}}], 'team_2': [{'id': 398, 'self': '/api/players/398', 'name': 'Alejandra Alonso De Villa', 'side': None, 'connections': {'pair': '/api/pairs/398-400'}}, {'id': 400, 'self': '/api/players/400', 'name': 'Lucia Sainz Pelegri', 'side': None, 'connections': {'pair': '/api/pairs/398-400'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,1,2,0,0,0,83.0,10,1,0
4027,Di Nenno/Leal - Valdes/Gutierrez,men,16,Round of 32,0,2025-10-15,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '2'}]",team_1,,"{'team_1': [{'id': 103, 'self': '/api/players/103', 'name': 'Martin Di Nenno', 'side': 'drive', 'connections': {'pair': '/api/pairs/103-95'}}, {'id': 95, 'self': '/api/players/95', 'name': 'Javier Leal', 'side': 'backhand', 'connections': {'pair': '/api/pairs/103-95'}}], 'team_2': [{'id': 201, 'self': '/api/players/201', 'name': 'Javier Valdes', 'side': 'drive', 'connections': {'pair': '/api/pairs/201-92'}}, {'id': 92, 'self': '/api/players/92', 'name': 'Agustin Gutierrez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/201-92'}}]}",FIP,2026,Season 5,Central Ville De Lyon,0,3,20,0,1,83.0,10,1,1
4028,Cremona/Aragon - Ortega/Rico,men,16,Round of 32,1,2025-10-15,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 139, 'self': '/api/players/139', 'name': 'Simone Cremona', 'side': None, 'connections': {'pair': '/api/pairs/139-126'}}, {'id': 126, 'self': '/api/players/126', 'name': 'Manuel Aragon Herrera', 'side': None, 'connections': {'pair': '/api/pairs/139-126'}}], 'team_2': [{'id': 205, 'self': '/api/players/205', 'name': 'Mario Ortega', 'side': 'drive', 'connections': {'pair': '/api/pairs/205-91'}}, {'id': 91, 'self': '/api/players/91', 'name': 'Jose Rico', 'side': 'drive', 'connections': {'pair': '/api/pairs/205-91'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,0,3,0,0,0,83.0,10,1,2
4029,Collado/Hernandez - Bernard/Suarez,men,16,Round of 32,2,2025-10-15,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 210, 'self': '/api/players/210', 'name': 'Guillermo Collado', 'side': 'backhand', 'connections': {'pair': '/api/pairs/210-157'}}, {'id': 157, 'self': '/api/players/157', 'name': 'Pol Hernandez', 'side': 'drive', 'connections': {'pair': '/api/pairs/210-157'}}], 'team_2': [{'id': 541, 'self': '/api/players/541', 'name': 'Harold Bernard', 'side': None, 'connections': {'pair': '/api/pairs/541-28'}}, {'id': 28, 'self': '/api/players/28', 'name': 'Mauricio Suarez Gonzalez', 'side': None, 'connections': {'pair': '/api/pairs/541-28'}}]}",FIP,2026,Season 5,All In 4,0,3,4,0,1,83.0,10,1,1
4030,Insa/Roglan - Torre/Gutierrez,men,16,Round of 32,3,2025-10-15,finished,"[{'team_1': '7', 'team_2': '5'}, {'team_1': '2', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 254, 'self': '/api/players/254', 'name': 'Ferran Insa Sotillo', 'side': None, 'connections': {'pair': '/api/pairs/254-542'}}, {'id': 542, 'self': '/api/players/542', 'name': 'Albert Roglan Pons', 'side': None, 'connections': {'pair': '/api/pairs/254-542'}}], 'team_2': [{'id': 64, 'self': '/api/players/64', 'name': 'Agustin Torre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/64-96'}}, {'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/64-96'}}]}",FIP,2026,Season 5,All In 1,0,3,2,0,0,83.0,10,1,2
4031,Ruiz/Esbri - Lamperti/Ignacio,men,16,Round of 32,4,2025-10-15,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '2', 'team_2': '6'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 111, 'self': '/api/players/111', 'name': 'Alex Ruiz', 'side': 'drive', 'connections': {'pair': '/api/pairs/111-153'}}, {'id': 153, 'self': '/api/players/153', 'name': 'Juanlu Esbri', 'side': 'backhand', 'connections': {'pair': '/api/pairs/111-153'}}], 'team_2': [{'id': 63, 'self': '/api/players/63', 'name': 'Miguel Lamperti', 'side': 'backhand', 'connections': {'pair': '/api/pairs/63-255'}}, {'id': 255, 'self': '/api/players/255', 'name': 'Juan Ignacio De Pascual', 'side': 'drive', 'connections': {'pair': '/api/pairs/63-255'}}]}",FIP,2026,Season 5,All In 2,0,3,3,0,1,83.0,10,1,1
4032,Coello/Castro - Agustin/Graupera,men,16,Round of 32,5,2025-10-15,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 147, 'self': '/api/players/147', 'name': 'Rodrigo Coello Manso', 'side': None, 'connections': {'pair': '/api/pairs/147-15'}}, {'id': 15, 'self': '/api/players/15', 'name': 'Boris Castro Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/147-15'}}], 'team_2': [{'id': 180, 'self': '/api/players/180', 'name': 'Mariano Agustin Gonzalez San Martin', 'side': None, 'connections': {'pair': '/api/pairs/180-386'}}, {'id': 386, 'self': '/api/players/386', 'name': 'Antonio Graupera', 'side': None, 'connections': {'pair': '/api/pairs/180-386'}}]}",FIP,2026,Season 5,All In 2,0,3,3,0,0,83.0,10,1,2
4033,Araujo/Jorge - Luis/Garcia,men,16,Round of 32,6,2025-10-15,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '6(7)', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 301, 'self': '/api/players/301', 'name': 'Pedro Araujo', 'side': None, 'connections': {'pair': '/api/pairs/301-367'}}, {'id': 367, 'self': '/api/players/367', 'name': 'Candido Jorge Alfaro', 'side': None, 'connections': {'pair': '/api/pairs/301-367'}}], 'team_2': [{'id': 233, 'self': '/api/players/233', 'name': 'Jose Luis Gonzalez', 'side': 'drive', 'connections': {'pair': '/api/pairs/233-149'}}, {'id': 149, 'self': '/api/players/149', 'name': 'Diego Garcia Garcia', 'side': 'drive', 'connections': {'pair': '/api/pairs/233-149'}}]}",FIP,2026,Season 5,All In 2,0,3,3,0,0,83.0,10,1,2
4034,Abbate/Castaño - Barahona/Garcia,men,16,Round of 32,7,2025-10-15,finished,"[{'team_1': '6(5)', 'team_2': '7'}, {'team_1': '6(5)', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 284, 'self': '/api/players/284', 'name': 'Flavio Abbate', 'side': None, 'connections': {'pair': '/api/pairs/284-49'}}, {'id': 49, 'self': '/api/players/49', 'name': 'Manuel Castaño Salguero', 'side': None, 'connections': {'pair': '/api/pairs/284-49'}}], 'team_2': [{'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/70-71'}}, {'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/70-71'}}]}",FIP,2026,Season 5,All In 1,0,3,2,0,0,83.0,10,1,2
4035,Alonso/Tello - Cruz/Montiel,men,16,Round of 32,8,2025-10-15,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '4', 'team_2': '6'}, {'team_1': '7', 'team_2': '6(7)'}]",team_1,,"{'team_1': [{'id': 101, 'self': '/api/players/101', 'name': 'Edu Alonso', 'side': 'drive', 'connections': {'pair': '/api/pairs/101-94'}}, {'id': 94, 'self': '/api/players/94', 'name': 'Juan Tello', 'side': 'backhand', 'connections': {'pair': '/api/pairs/101-94'}}], 'team_2': [{'id': 161, 'self': '/api/players/161', 'name': 'Juan Cruz Belluati', 'side': 'drive', 'connections': {'pair': '/api/pairs/161-326'}}, {'id': 326, 'self': '/api/players/326', 'name': 'Alvaro Montiel Caruso', 'side': 'backhand', 'connections': {'pair': '/api/pairs/161-326'}}]}",FIP,2026,Season 5,Central Ville De Lyon,0,3,20,0,1,83.0,10,1,1
4036,Bergeron/Blanque - Ronco/Oliver,men,16,Round of 32,9,2025-10-15,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '6(5)', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 292, 'self': '/api/players/292', 'name': 'Johan Bergeron', 'side': None, 'connections': {'pair': '/api/pairs/292-280'}}, {'id': 280, 'self': '/api/players/280', 'name': 'Bastien Blanque', 'side': None, 'connections': {'pair': '/api/pairs/292-280'}}], 'team_2': [{'id': 300, 'self': '/api/players/300', 'name': 'Adrian Ronco Lopez', 'side': None, 'connections': {'pair': '/api/pairs/300-543'}}, {'id': 543, 'self': '/api/players/543', 'name': 'Luis Oliver Artigas', 'side': None, 'connections': {'pair': '/api/pairs/300-543'}}]}",FIP,2026,Season 5,Central Ville De Lyon,0,3,20,0,0,83.0,10,1,2
4037,Guichard/Vives - Garcia/Tur,men,16,Round of 32,10,2025-10-15,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '3'}]",team_1,,"{'team_1': [{'id': 281, 'self': '/api/players/281', 'name': 'Dylan Guichard', 'side': None, 'connections': {'pair': '/api/pairs/281-544'}}, {'id': 544, 'self': '/api/players/544', 'name': 'Manuel Vives', 'side': None, 'connections': {'pair': '/api/pairs/281-544'}}], 'team_2': [{'id': 32, 'self': '/api/players/32', 'name': 'Alberto Garcia Jimenez', 'side': None, 'connections': {'pair': '/api/pairs/32-117'}}, {'id': 117, 'self': '/api/players/117', 'name': 'Victor Tur Checa', 'side': None, 'connections': {'pair': '/api/pairs/32-117'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,0,3,0,0,1,83.0,10,1,1
4038,Jose/Arias - Zapata/Cabeza,men,16,Round of 32,11,2025-10-15,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '5', 'team_2': '7'}]",team_2,,"{'team_1': [{'id': 380, 'self': '/api/players/380', 'name': 'Santiago Jose Pineda Cabello', 'side': None, 'connections': {'pair': '/api/pairs/380-191'}}, {'id': 191, 'self': '/api/players/191', 'name': 'Sergio Arias Aznar', 'side': None, 'connections': {'pair': '/api/pairs/380-191'}}], 'team_2': [{'id': 164, 'self': '/api/players/164', 'name': 'Teodoro Zapata', 'side': 'backhand', 'connections': {'pair': '/api/pairs/164-148'}}, {'id': 148, 'self': '/api/players/148', 'name': 'Francisco Cabeza Teres', 'side': 'backhand', 'connections': {'pair': '/api/pairs/164-148'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,0,3,0,0,0,83.0,10,1,2
4039,Garrido/Gil - Boronad/Fonteny,men,16,Round of 32,12,2025-10-15,finished,"[{'team_1': '7', 'team_2': '6(7)'}, {'team_1': '5', 'team_2': '7'}, {'team_1': '6', 'team_2': '0'}]",team_1,,"{'team_1': [{'id': 104, 'self': '/api/players/104', 'name': 'Javier Garrido', 'side': 'backhand', 'connections': {'pair': '/api/pairs/104-251'}}, {'id': 251, 'self': '/api/players/251', 'name': 'Diego Gil', 'side': 'drive', 'connections': {'pair': '/api/pairs/104-251'}}], 'team_2': [{'id': 473, 'self': '/api/players/473', 'name': 'Yoan Boronad', 'side': None, 'connections': {'pair': '/api/pairs/473-474'}}, {'id': 474, 'self': '/api/players/474', 'name': 'Timeo Fonteny', 'side': None, 'connections': {'pair': '/api/pairs/473-474'}}]}",FIP,2026,Season 5,3 Inelys,0,3,1,0,1,83.0,10,1,1
4040,Fdz/Cepero - Santigosa/Sintes,men,16,Round of 32,13,2025-10-15,finished,"[{'team_1': '6(5)', 'team_2': '7'}, {'team_1': '3', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 146, 'self': '/api/players/146', 'name': 'Andres Fdz Lancha', 'side': 'backhand', 'connections': {'pair': '/api/pairs/146-113'}}, {'id': 113, 'self': '/api/players/113', 'name': 'Alvaro Cepero', 'side': 'drive', 'connections': {'pair': '/api/pairs/146-113'}}], 'team_2': [{'id': 198, 'self': '/api/players/198', 'name': 'Daniel Santigosa', 'side': 'drive', 'connections': {'pair': '/api/pairs/198-129'}}, {'id': 129, 'self': '/api/players/129', 'name': 'Marc Sintes Villalonga', 'side': 'drive', 'connections': {'pair': '/api/pairs/198-129'}}]}",FIP,2026,Season 5,All In 1,0,3,2,0,0,83.0,10,1,2
4041,Maigret/Guy - Jensen/Sanchez,men,16,Round of 32,14,2025-10-15,finished,"[{'team_1': '6', 'team_2': '7'}, {'team_1': '7', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 333, 'self': '/api/players/333', 'name': 'Adrien Maigret', 'side': None, 'connections': {'pair': '/api/pairs/333-545'}}, {'id': 545, 'self': '/api/players/545', 'name': 'Olivier Guy De Chamisso', 'side': None, 'connections': {'pair': '/api/pairs/333-545'}}], 'team_2': [{'id': 16, 'self': '/api/players/16', 'name': 'Enzo Jensen', 'side': 'drive', 'connections': {'pair': '/api/pairs/16-202'}}, {'id': 202, 'self': '/api/players/202', 'name': 'Emilio Sanchez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/16-202'}}]}",FIP,2026,Season 5,All In 4,0,3,4,0,1,83.0,10,1,1
4042,Jimenez/Sanchez - Gonzalez/Guerrero,men,16,Round of 32,15,2025-10-15,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '4', 'team_2': '6'}, {'team_1': '7', 'team_2': '6(5)'}]",team_1,,"{'team_1': [{'id': 196, 'self': '/api/players/196', 'name': 'Jose Jimenez', 'side': 'drive', 'connections': {'pair': '/api/pairs/196-252'}}, {'id': 252, 'self': '/api/players/252', 'name': 'Maxi Sanchez Blasco', 'side': 'backhand', 'connections': {'pair': '/api/pairs/196-252'}}], 'team_2': [{'id': 78, 'self': '/api/players/78', 'name': 'Momo Gonzalez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/78-82'}}, {'id': 82, 'self': '/api/players/82', 'name': 'Francisco Guerrero', 'side': 'drive', 'connections': {'pair': '/api/pairs/78-82'}}]}",FIP,2026,Season 5,Central Ville De Lyon,0,3,20,0,1,83.0,10,1,1
4058,Icardo/Guinart - Casali/Parmigiani,women,16,Round of 32,0,2025-10-15,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 423, 'self': '/api/players/423', 'name': 'Tamara Icardo Alcorisa', 'side': None, 'connections': {'pair': '/api/pairs/423-429'}}, {'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/423-429'}}], 'team_2': [{'id': 516, 'self': '/api/players/516', 'name': 'Carlotta Casali', 'side': None, 'connections': {'pair': '/api/pairs/516-527'}}, {'id': 527, 'self': '/api/players/527', 'name': 'Martina Parmigiani', 'side': None, 'connections': {'pair': '/api/pairs/516-527'}}]}",FIP,2026,Season 5,Central Ville De Lyon,1,3,20,0,1,83.0,10,1,3
4059,Araus/Fito - Carnicero/Ruiz,women,16,Round of 32,1,2025-10-15,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 546, 'self': '/api/players/546', 'name': 'Patricia Araus Lopez', 'side': None, 'connections': {'pair': '/api/pairs/546-547'}}, {'id': 547, 'self': '/api/players/547', 'name': 'Carla Fito Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/546-547'}}], 'team_2': [{'id': 470, 'self': '/api/players/470', 'name': 'Esther Carnicero Martin', 'side': None, 'connections': {'pair': '/api/pairs/470-402'}}, {'id': 402, 'self': '/api/players/402', 'name': 'Sara Ruiz Soto', 'side': None, 'connections': {'pair': '/api/pairs/470-402'}}]}",FIP,2026,Season 5,All In 1,1,3,2,0,0,83.0,10,1,0
4060,Chamli/Navarro - Messina/Pellegrinelli,women,16,Round of 32,2,2025-10-15,finished,"[{'team_1': '6', 'team_2': '2'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 548, 'self': '/api/players/548', 'name': 'Dora Chamli', 'side': None, 'connections': {'pair': '/api/pairs/548-421'}}, {'id': 421, 'self': '/api/players/421', 'name': 'Teresa Navarro lopez-Barajas', 'side': None, 'connections': {'pair': '/api/pairs/548-421'}}], 'team_2': [{'id': 549, 'self': '/api/players/549', 'name': 'Chiara Messina', 'side': None, 'connections': {'pair': '/api/pairs/549-550'}}, {'id': 550, 'self': '/api/players/550', 'name': 'Elsa Pellegrinelli', 'side': None, 'connections': {'pair': '/api/pairs/549-550'}}]}",FIP,2026,Season 5,All In 4,1,3,4,0,1,83.0,10,1,3
4061,Sireix/Martin - Rodriguez/Dal,women,16,Round of 32,3,2025-10-15,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 551, 'self': '/api/players/551', 'name': 'Camille Sireix', 'side': None, 'connections': {'pair': '/api/pairs/551-552'}}, {'id': 552, 'self': '/api/players/552', 'name': 'Melissa Martin', 'side': None, 'connections': {'pair': '/api/pairs/551-552'}}], 'team_2': [{'id': 457, 'self': '/api/players/457', 'name': 'Nuria Rodriguez', 'side': None, 'connections': {'pair': '/api/pairs/457-489'}}, {'id': 489, 'self': '/api/players/489', 'name': 'Giulia Dal Pozzo', 'side': None, 'connections': {'pair': '/api/pairs/457-489'}}]}",FIP,2026,Season 5,2 Région Auvergne Rhone Alpes,1,3,0,0,0,83.0,10,1,0
4062,Sharifova/Lobo - Val/Rosi,women,16,Round of 32,4,2025-10-15,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '4'}]",team_1,,"{'team_1': [{'id': 540, 'self': '/api/players/540', 'name': 'Ksenia Sharifova', 'side': None, 'connections': {'pair': '/api/pairs/540-456'}}, {'id': 456, 'self': '/api/players/456', 'name': 'Marina Lobo', 'side': None, 'connections': {'pair': '/api/pairs/540-456'}}], 'team_2': [{'id': 553, 'self': '/api/players/553', 'name': 'Ivet Val Lopez', 'side': None, 'connections': {'pair': '/api/pairs/553-554'}}, {'id': 554, 'self': '/api/players/554', 'name': 'Giorgia Rosi', 'side': None, 'connections': {'pair': '/api/pairs/553-554'}}]}",FIP,2026,Season 5,All In 2,1,3,3,0,1,83.0,10,1,3
4063,Merah/Amelie - Hechenberger/Pujals,women,16,Round of 32,5,2025-10-15,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 555, 'self': '/api/players/555', 'name': 'Steffi Merah', 'side': None, 'connections': {'pair': '/api/pairs/555-556'}}, {'id': 556, 'self': '/api/players/556', 'name': 'Marie Amelie Dardaine', 'side': None, 'connections': {'pair': '/api/pairs/555-556'}}], 'team_2': [{'id': 557, 'self': '/api/players/557', 'name': 'Karin Hechenberger', 'side': None, 'connections': {'pair': '/api/pairs/557-445'}}, {'id': 445, 'self': '/api/players/445', 'name': 'Sara Pujals Perez', 'side': None, 'connections': {'pair': '/api/pairs/557-445'}}]}",FIP,2026,Season 5,All In 4,1,3,4,0,0,83.0,10,1,0
4064,Pothier/Bahurel - Anaise/Vichier,women,16,Round of 32,6,2025-10-15,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '1'}]",team_1,,"{'team_1': [{'id': 477, 'self': '/api/players/477', 'name': 'Lucile Pothier', 'side': None, 'connections': {'pair': '/api/pairs/477-476'}}, {'id': 476, 'self': '/api/players/476', 'name': 'Louise Bahurel', 'side': None, 'connections': {'pair': '/api/pairs/477-476'}}], 'team_2': [{'id': 558, 'self': '/api/players/558', 'name': 'Riviere Anaise', 'side': None, 'connections': {'pair': '/api/pairs/558-559'}}, {'id': 559, 'self': '/api/players/559', 'name': 'Lucie Vichier', 'side': None, 'connections': {'pair': '/api/pairs/558-559'}}]}",FIP,2026,Season 5,Central Ville De Lyon,1,3,20,0,1,83.0,10,1,3
4065,Ginier/Collombon - Osoro/Iglesias,women,16,Round of 32,7,2025-10-15,finished,"[{'team_1': '1', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,,"{'team_1': [{'id': 487, 'self': '/api/players/487', 'name': 'Jessica Ginier Barbier', 'side': None, 'connections': {'pair': '/api/pairs/487-392'}}, {'id': 392, 'self': '/api/players/392', 'name': 'Alix Collombon', 'side': None, 'connections': {'pair': '/api/pairs/487-392'}}], 'team_2': [{'id': 406, 'self': '/api/players/406', 'name': 'Aranzazu Osoro Ulrich', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}, {'id': 430, 'self': '/api/players/430', 'name': 'Victoria Iglesias Segador', 'side': None, 'connections': {'pair': '/api/pairs/406-430'}}]}",FIP,2026,Season 5,Central Ville De Lyon,1,3,20,0,0,83.0,10,1,0
