id,name,category,round,round_name,index,played_at,status,score,winner,duration_minutes,players,competition_source,season_year,tournament_name,court
3965,Coello/Tapia - Deus/Deus,men,16,Round of 32,0,2025-10-08,retired,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '2', 'team_2': '1'}]",team_1,46.0,"{'team_1': [{'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/65-66'}}, {'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/65-66'}}], 'team_2': [{'id': 165, 'self': '/api/players/165', 'name': 'Miguel Deus', 'side': 'drive', 'connections': {'pair': '/api/pairs/165-166'}}, {'id': 166, 'self': '/api/players/166', 'name': 'Nuno Deus', 'side': 'backhand', 'connections': {'pair': '/api/pairs/165-166'}}]}",FIP,2026,Season 5,Centre Court
3966,Sintes/Santigosa - Ruiz/Esbri,men,16,Round of 32,1,2025-10-08,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '5', 'team_2': '7'}]",team_2,80.0,"{'team_1': [{'id': 129, 'self': '/api/players/129', 'name': 'Marc Sintes Villalonga', 'side': 'drive', 'connections': {'pair': '/api/pairs/129-198'}}, {'id': 198, 'self': '/api/players/198', 'name': 'Daniel Santigosa', 'side': 'drive', 'connections': {'pair': '/api/pairs/129-198'}}], 'team_2': [{'id': 111, 'self': '/api/players/111', 'name': 'Alex Ruiz', 'side': 'drive', 'connections': {'pair': '/api/pairs/111-153'}}, {'id': 153, 'self': '/api/players/153', 'name': 'Juanlu Esbri', 'side': 'backhand', 'connections': {'pair': '/api/pairs/111-153'}}]}",FIP,2026,Season 5,Court 2 (get Fit)
3971,Campagnolo/Garrido - Del/Huete,men,16,Round of 32,6,2025-10-08,finished,"[{'team_1': '7', 'team_2': '6(4)'}, {'team_1': '6', 'team_2': '1'}]",team_1,88.0,"{'team_1': [{'id': 72, 'self': '/api/players/72', 'name': 'Lucas Campagnolo', 'side': 'drive', 'connections': {'pair': '/api/pairs/72-104'}}, {'id': 104, 'self': '/api/players/104', 'name': 'Javier Garrido', 'side': 'backhand', 'connections': {'pair': '/api/pairs/72-104'}}], 'team_2': [{'id': 75, 'self': '/api/players/75', 'name': 'Mario Del Castillo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/75-162'}}, {'id': 162, 'self': '/api/players/162', 'name': 'Mario Huete', 'side': 'backhand', 'connections': {'pair': '/api/pairs/75-162'}}]}",FIP,2026,Season 5,Centre Court
3972,Chozas/Gala - Stupaczuk/Lebron,men,16,Round of 32,7,2025-10-08,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,83.0,"{'team_1': [{'id': 112, 'self': '/api/players/112', 'name': 'Alex Chozas', 'side': 'backhand', 'connections': {'pair': '/api/pairs/112-151'}}, {'id': 151, 'self': '/api/players/151', 'name': 'David Gala', 'side': 'backhand', 'connections': {'pair': '/api/pairs/112-151'}}], 'team_2': [{'id': 87, 'self': '/api/players/87', 'name': 'Franco Stupaczuk', 'side': 'backhand', 'connections': {'pair': '/api/pairs/87-88'}}, {'id': 88, 'self': '/api/players/88', 'name': 'Juan Lebron', 'side': 'drive', 'connections': {'pair': '/api/pairs/87-88'}}]}",FIP,2026,Season 5,Centre Court
3973,Nieto/Yanguas - Hernandez/Collado,men,16,Round of 32,8,2025-10-08,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '6', 'team_2': '3'}, {'team_1': '3', 'team_2': '6'}]",team_2,99.0,"{'team_1': [{'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/90-89'}}, {'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/90-89'}}], 'team_2': [{'id': 157, 'self': '/api/players/157', 'name': 'Pol Hernandez', 'side': 'drive', 'connections': {'pair': '/api/pairs/157-210'}}, {'id': 210, 'self': '/api/players/210', 'name': 'Guillermo Collado', 'side': 'backhand', 'connections': {'pair': '/api/pairs/157-210'}}]}",FIP,2026,Season 5,Centre Court
3974,Torre/Ortega - Garcia/Barahona,men,16,Round of 32,9,2025-10-08,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '3', 'team_2': '6'}]",team_2,61.0,"{'team_1': [{'id': 64, 'self': '/api/players/64', 'name': 'Agustin Torre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/64-205'}}, {'id': 205, 'self': '/api/players/205', 'name': 'Mario Ortega', 'side': 'drive', 'connections': {'pair': '/api/pairs/64-205'}}], 'team_2': [{'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/71-70'}}, {'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/71-70'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
3979,Tello/Alonso - Sanchez/Gil,men,16,Round of 32,14,2025-10-08,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '3'}]",team_1,76.0,"{'team_1': [{'id': 94, 'self': '/api/players/94', 'name': 'Juan Tello', 'side': 'backhand', 'connections': {'pair': '/api/pairs/94-101'}}, {'id': 101, 'self': '/api/players/101', 'name': 'Edu Alonso', 'side': 'drive', 'connections': {'pair': '/api/pairs/94-101'}}], 'team_2': [{'id': 73, 'self': '/api/players/73', 'name': 'Maxi Sanchez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/73-69'}}, {'id': 69, 'self': '/api/players/69', 'name': 'Francisco Gil', 'side': 'drive', 'connections': {'pair': '/api/pairs/73-69'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
3980,Geens/Jerez - Chingotto/Galan,men,16,Round of 32,15,2025-10-08,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,54.0,"{'team_1': [{'id': 122, 'self': '/api/players/122', 'name': 'Clement Geens', 'side': 'backhand', 'connections': {'pair': '/api/pairs/122-123'}}, {'id': 123, 'self': '/api/players/123', 'name': 'Alejandro Jerez Carnero', 'side': 'drive', 'connections': {'pair': '/api/pairs/122-123'}}], 'team_2': [{'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/114-115'}}, {'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/114-115'}}]}",FIP,2026,Season 5,Centre Court
3996,Brea/Triay,women,16,Round of 32,0,2025-10-08,bye,,team_1,,"{'team_1': [{'id': 434, 'self': '/api/players/434', 'name': 'Delfina Brea Senesi', 'side': None, 'connections': {'pair': '/api/pairs/434-433'}}, {'id': 433, 'self': '/api/players/433', 'name': 'Gemma Triay Pons', 'side': None, 'connections': {'pair': '/api/pairs/434-433'}}], 'team_2': []}",FIP,2026,Season 5,
4000,Jensen/Alonso - Perez/Borrero,women,16,Round of 32,4,2025-10-08,finished,"[{'team_1': '6', 'team_2': '0'}, {'team_1': '6', 'team_2': '0'}]",team_1,49.0,"{'team_1': [{'id': 399, 'self': '/api/players/399', 'name': 'Claudia Jensen', 'side': None, 'connections': {'pair': '/api/pairs/399-398'}}, {'id': 398, 'self': '/api/players/398', 'name': 'Alejandra Alonso De Villa', 'side': None, 'connections': {'pair': '/api/pairs/399-398'}}], 'team_2': [{'id': 453, 'self': '/api/players/453', 'name': 'Agueda Perez Ortiz', 'side': None, 'connections': {'pair': '/api/pairs/453-454'}}, {'id': 454, 'self': '/api/players/454', 'name': 'Marta Borrero', 'side': None, 'connections': {'pair': '/api/pairs/453-454'}}]}",FIP,2026,Season 5,Centre Court
4003,Fernandez/Gonzalez,women,16,Round of 32,7,2025-10-08,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 412, 'self': '/api/players/412', 'name': 'Claudia Fernandez Sanchez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}, {'id': 413, 'self': '/api/players/413', 'name': 'Beatriz Gonzalez Fernandez', 'side': None, 'connections': {'pair': '/api/pairs/412-413'}}]}",FIP,2026,Season 5,
4004,Ustero/Araujo,women,16,Round of 32,8,2025-10-08,bye,,team_1,,"{'team_1': [{'id': 410, 'self': '/api/players/410', 'name': 'Andrea Ustero Prieto', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}, {'id': 411, 'self': '/api/players/411', 'name': 'Sofia Araujo', 'side': None, 'connections': {'pair': '/api/pairs/410-411'}}], 'team_2': []}",FIP,2026,Season 5,
4005,Martinez/Montes - Martinez/Rodriguez,women,16,Round of 32,9,2025-10-08,finished,"[{'team_1': '5', 'team_2': '7'}, {'team_1': '6', 'team_2': '1'}, {'team_1': '4', 'team_2': '6'}]",team_2,134.0,"{'team_1': [{'id': 488, 'self': '/api/players/488', 'name': 'Patricia Martinez Fortun', 'side': None, 'connections': {'pair': '/api/pairs/488-396'}}, {'id': 396, 'self': '/api/players/396', 'name': 'Jana Montes Cabruja', 'side': None, 'connections': {'pair': '/api/pairs/488-396'}}], 'team_2': [{'id': 418, 'self': '/api/players/418', 'name': 'Lucia Martinez Gomez', 'side': None, 'connections': {'pair': '/api/pairs/418-457'}}, {'id': 457, 'self': '/api/players/457', 'name': 'Nuria Rodriguez', 'side': None, 'connections': {'pair': '/api/pairs/418-457'}}]}",FIP,2026,Season 5,Court 2 (get Fit)
4006,Ruiz/Mesa - Barrera/Caparros,women,16,Round of 32,10,2025-10-08,finished,"[{'team_1': '4', 'team_2': '6'}, {'team_1': '2', 'team_2': '6'}]",team_2,77.0,"{'team_1': [{'id': 402, 'self': '/api/players/402', 'name': 'Sara Ruiz Soto', 'side': None, 'connections': {'pair': '/api/pairs/402-403'}}, {'id': 403, 'self': '/api/players/403', 'name': 'Carla Mesa Salazar', 'side': None, 'connections': {'pair': '/api/pairs/402-403'}}], 'team_2': [{'id': 436, 'self': '/api/players/436', 'name': 'Marta Barrera De La Fuente', 'side': None, 'connections': {'pair': '/api/pairs/436-437'}}, {'id': 437, 'self': '/api/players/437', 'name': 'Marta Caparros Maldonado', 'side': None, 'connections': {'pair': '/api/pairs/436-437'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
4007,Sharifova/Virginia - Guinart/Virseda,women,16,Round of 32,11,2025-10-08,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '1', 'team_2': '6'}]",team_2,75.0,"{'team_1': [{'id': 540, 'self': '/api/players/540', 'name': 'Ksenia Sharifova', 'side': None, 'connections': {'pair': '/api/pairs/540-408'}}, {'id': 408, 'self': '/api/players/408', 'name': 'Maria Virginia Riera', 'side': None, 'connections': {'pair': '/api/pairs/540-408'}}], 'team_2': [{'id': 429, 'self': '/api/players/429', 'name': 'Marina Guinart España', 'side': None, 'connections': {'pair': '/api/pairs/429-497'}}, {'id': 497, 'self': '/api/players/497', 'name': 'Veronica Virseda', 'side': None, 'connections': {'pair': '/api/pairs/429-497'}}]}",FIP,2026,Season 5,Centre Court
4008,Salazar/Calvo - Marchetti/Godallier,women,16,Round of 32,12,2025-10-08,finished,"[{'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '3'}]",team_1,58.0,"{'team_1': [{'id': 424, 'self': '/api/players/424', 'name': 'Alejandra Salazar Bengoechea', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}, {'id': 469, 'self': '/api/players/469', 'name': 'Martina Calvo Santamaria', 'side': None, 'connections': {'pair': '/api/pairs/424-469'}}], 'team_2': [{'id': 449, 'self': '/api/players/449', 'name': 'Giorgia Marchetti', 'side': None, 'connections': {'pair': '/api/pairs/449-432'}}, {'id': 432, 'self': '/api/players/432', 'name': 'Lea Godallier', 'side': None, 'connections': {'pair': '/api/pairs/449-432'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
4010,Lobo/Navarro - Canovas/Eulalia,women,16,Round of 32,14,2025-10-08,finished,"[{'team_1': '0', 'team_2': '6'}, {'team_1': '4', 'team_2': '6'}]",team_2,73.0,"{'team_1': [{'id': 456, 'self': '/api/players/456', 'name': 'Marina Lobo', 'side': None, 'connections': {'pair': '/api/pairs/456-421'}}, {'id': 421, 'self': '/api/players/421', 'name': 'Teresa Navarro lopez-Barajas', 'side': None, 'connections': {'pair': '/api/pairs/456-421'}}], 'team_2': [{'id': 414, 'self': '/api/players/414', 'name': 'Noa Canovas Paredes', 'side': None, 'connections': {'pair': '/api/pairs/414-426'}}, {'id': 426, 'self': '/api/players/426', 'name': 'Maria Eulalia Rodriguez Abajo', 'side': None, 'connections': {'pair': '/api/pairs/414-426'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
4011,Sanchez/Josemaria,women,16,Round of 32,15,2025-10-08,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 388, 'self': '/api/players/388', 'name': 'Ariana Sanchez Fallada', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}, {'id': 389, 'self': '/api/players/389', 'name': 'Paula Josemaria Martin', 'side': None, 'connections': {'pair': '/api/pairs/388-389'}}]}",FIP,2026,Season 5,
3933,Coello/Tapia,men,32,Round of 64,0,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 65, 'self': '/api/players/65', 'name': 'Arturo Coello', 'side': 'drive', 'connections': {'pair': '/api/pairs/65-66'}}, {'id': 66, 'self': '/api/players/66', 'name': 'Agustin Tapia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/65-66'}}], 'team_2': []}",FIP,2026,Season 5,
3936,Ruiz/Esbri,men,32,Round of 64,3,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 111, 'self': '/api/players/111', 'name': 'Alex Ruiz', 'side': 'drive', 'connections': {'pair': '/api/pairs/111-153'}}, {'id': 153, 'self': '/api/players/153', 'name': 'Juanlu Esbri', 'side': 'backhand', 'connections': {'pair': '/api/pairs/111-153'}}]}",FIP,2026,Season 5,
3937,Jofre/Arroyo,men,32,Round of 64,4,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 155, 'self': '/api/players/155', 'name': 'Inigo Jofre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}, {'id': 102, 'self': '/api/players/102', 'name': 'Alejandro Arroyo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}], 'team_2': []}",FIP,2026,Season 5,
3940,Sanz/Navarro,men,32,Round of 64,7,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 79, 'self': '/api/players/79', 'name': 'Jon Sanz', 'side': 'drive', 'connections': {'pair': '/api/pairs/79-77'}}, {'id': 77, 'self': '/api/players/77', 'name': 'Francisco Navarro', 'side': 'backhand', 'connections': {'pair': '/api/pairs/79-77'}}]}",FIP,2026,Season 5,
3941,Gonzalez/Guerrero,men,32,Round of 64,8,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 78, 'self': '/api/players/78', 'name': 'Momo Gonzalez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/78-82'}}, {'id': 82, 'self': '/api/players/82', 'name': 'Francisco Guerrero', 'side': 'drive', 'connections': {'pair': '/api/pairs/78-82'}}], 'team_2': []}",FIP,2026,Season 5,
3944,Aguirre/Gutierrez,men,32,Round of 64,11,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 17, 'self': '/api/players/17', 'name': 'Tolito Aguirre', 'side': 'drive', 'connections': {'pair': '/api/pairs/17-96'}}, {'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/17-96'}}]}",FIP,2026,Season 5,
3945,Campagnolo/Garrido,men,32,Round of 64,12,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 72, 'self': '/api/players/72', 'name': 'Lucas Campagnolo', 'side': 'drive', 'connections': {'pair': '/api/pairs/72-104'}}, {'id': 104, 'self': '/api/players/104', 'name': 'Javier Garrido', 'side': 'backhand', 'connections': {'pair': '/api/pairs/72-104'}}], 'team_2': []}",FIP,2026,Season 5,
3948,Stupaczuk/Lebron,men,32,Round of 64,15,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 87, 'self': '/api/players/87', 'name': 'Franco Stupaczuk', 'side': 'backhand', 'connections': {'pair': '/api/pairs/87-88'}}, {'id': 88, 'self': '/api/players/88', 'name': 'Juan Lebron', 'side': 'drive', 'connections': {'pair': '/api/pairs/87-88'}}]}",FIP,2026,Season 5,
3949,Nieto/Yanguas,men,32,Round of 64,16,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 90, 'self': '/api/players/90', 'name': 'Jorge Nieto', 'side': 'backhand', 'connections': {'pair': '/api/pairs/90-89'}}, {'id': 89, 'self': '/api/players/89', 'name': 'Miguel Yanguas', 'side': 'drive', 'connections': {'pair': '/api/pairs/90-89'}}], 'team_2': []}",FIP,2026,Season 5,
3952,Garcia/Barahona,men,32,Round of 64,19,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 71, 'self': '/api/players/71', 'name': 'Javier Garcia', 'side': 'backhand', 'connections': {'pair': '/api/pairs/71-70'}}, {'id': 70, 'self': '/api/players/70', 'name': 'Javier Barahona', 'side': 'drive', 'connections': {'pair': '/api/pairs/71-70'}}]}",FIP,2026,Season 5,
3953,Libaak/Bautista,men,32,Round of 64,20,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 93, 'self': '/api/players/93', 'name': 'Tino Libaak', 'side': 'drive', 'connections': {'pair': '/api/pairs/93-81'}}, {'id': 81, 'self': '/api/players/81', 'name': 'Jairo Bautista', 'side': 'backhand', 'connections': {'pair': '/api/pairs/93-81'}}], 'team_2': []}",FIP,2026,Season 5,
3956,Augsburger/Di Nenno,men,32,Round of 64,23,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 84, 'self': '/api/players/84', 'name': 'Leo Augsburger', 'side': 'backhand', 'connections': {'pair': '/api/pairs/84-103'}}, {'id': 103, 'self': '/api/players/103', 'name': 'Martin Di Nenno', 'side': 'drive', 'connections': {'pair': '/api/pairs/84-103'}}]}",FIP,2026,Season 5,
3957,Leal/Bergamini,men,32,Round of 64,24,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 95, 'self': '/api/players/95', 'name': 'Javier Leal', 'side': 'backhand', 'connections': {'pair': '/api/pairs/95-76'}}, {'id': 76, 'self': '/api/players/76', 'name': 'Lucas Bergamini', 'side': 'drive', 'connections': {'pair': '/api/pairs/95-76'}}], 'team_2': []}",FIP,2026,Season 5,
3960,Antonio/Ruiz,men,32,Round of 64,27,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 110, 'self': '/api/players/110', 'name': 'Jose Antonio Diestro', 'side': 'drive', 'connections': {'pair': '/api/pairs/110-68'}}, {'id': 68, 'self': '/api/players/68', 'name': 'Victor Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/110-68'}}]}",FIP,2026,Season 5,
3961,Alonso/Tello,men,32,Round of 64,28,2025-10-07,bye,,team_1,,"{'team_1': [{'id': 101, 'self': '/api/players/101', 'name': 'Edu Alonso', 'side': 'drive', 'connections': {'pair': '/api/pairs/101-94'}}, {'id': 94, 'self': '/api/players/94', 'name': 'Juan Tello', 'side': 'backhand', 'connections': {'pair': '/api/pairs/101-94'}}], 'team_2': []}",FIP,2026,Season 5,
3964,Chingotto/Galan,men,32,Round of 64,31,2025-10-07,bye,,team_2,,"{'team_1': [], 'team_2': [{'id': 114, 'self': '/api/players/114', 'name': 'Federico Chingotto', 'side': 'drive', 'connections': {'pair': '/api/pairs/114-115'}}, {'id': 115, 'self': '/api/players/115', 'name': 'Alejandro Galan', 'side': 'backhand', 'connections': {'pair': '/api/pairs/114-115'}}]}",FIP,2026,Season 5,
3967,Jofre/Arroyo - Dominguez/Martinez,men,16,Round of 32,2,2025-10-07,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '7', 'team_2': '5'}]",team_1,103.0,"{'team_1': [{'id': 155, 'self': '/api/players/155', 'name': 'Inigo Jofre', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}, {'id': 102, 'self': '/api/players/102', 'name': 'Alejandro Arroyo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/155-102'}}], 'team_2': [{'id': 1, 'self': '/api/players/1', 'name': 'Facundo Dominguez', 'side': 'drive', 'connections': {'pair': '/api/pairs/1-100'}}, {'id': 100, 'self': '/api/players/100', 'name': 'Javier Martinez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/1-100'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
3968,Abud/Mendez - Sanz/Navarro,men,16,Round of 32,3,2025-10-07,finished,"[{'team_1': '2', 'team_2': '6'}, {'team_1': '5', 'team_2': '7'}]",team_2,68.0,"{'team_1': [{'id': 212, 'self': '/api/players/212', 'name': 'Martin Abud', 'side': None, 'connections': {'pair': '/api/pairs/212-204'}}, {'id': 204, 'self': '/api/players/204', 'name': 'Rafael Mendez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/212-204'}}], 'team_2': [{'id': 79, 'self': '/api/players/79', 'name': 'Jon Sanz', 'side': 'drive', 'connections': {'pair': '/api/pairs/79-77'}}, {'id': 77, 'self': '/api/players/77', 'name': 'Francisco Navarro', 'side': 'backhand', 'connections': {'pair': '/api/pairs/79-77'}}]}",FIP,2026,Season 5,Centre Court
3969,Gonzalez/Guerrero - Jimenez/Sanchez,men,16,Round of 32,4,2025-10-07,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '3'}]",team_1,76.0,"{'team_1': [{'id': 78, 'self': '/api/players/78', 'name': 'Momo Gonzalez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/78-82'}}, {'id': 82, 'self': '/api/players/82', 'name': 'Francisco Guerrero', 'side': 'drive', 'connections': {'pair': '/api/pairs/78-82'}}], 'team_2': [{'id': 196, 'self': '/api/players/196', 'name': 'Jose Jimenez', 'side': 'drive', 'connections': {'pair': '/api/pairs/196-252'}}, {'id': 252, 'self': '/api/players/252', 'name': 'Maxi Sanchez Blasco', 'side': 'backhand', 'connections': {'pair': '/api/pairs/196-252'}}]}",FIP,2026,Season 5,Centre Court
3970,Mouriño/Valenzuela - Aguirre/Gutierrez,men,16,Round of 32,5,2025-10-07,finished,"[{'team_1': '3', 'team_2': '6'}, {'team_1': '6', 'team_2': '1'}, {'team_1': '6', 'team_2': '3'}]",team_1,106.0,"{'team_1': [{'id': 107, 'self': '/api/players/107', 'name': 'Federico Mouriño', 'side': 'drive', 'connections': {'pair': '/api/pairs/107-156'}}, {'id': 156, 'self': '/api/players/156', 'name': 'Ramiro Valenzuela', 'side': 'backhand', 'connections': {'pair': '/api/pairs/107-156'}}], 'team_2': [{'id': 17, 'self': '/api/players/17', 'name': 'Tolito Aguirre', 'side': 'drive', 'connections': {'pair': '/api/pairs/17-96'}}, {'id': 96, 'self': '/api/players/96', 'name': 'Sanyo Gutierrez', 'side': 'drive', 'connections': {'pair': '/api/pairs/17-96'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
3975,Libaak/Bautista - Ignacio/Lamperti,men,16,Round of 32,10,2025-10-07,finished,"[{'team_1': '6(1)', 'team_2': '7'}, {'team_1': '7', 'team_2': '6(5)'}, {'team_1': '6(5)', 'team_2': '7'}]",team_2,144.0,"{'team_1': [{'id': 93, 'self': '/api/players/93', 'name': 'Tino Libaak', 'side': 'drive', 'connections': {'pair': '/api/pairs/93-81'}}, {'id': 81, 'self': '/api/players/81', 'name': 'Jairo Bautista', 'side': 'backhand', 'connections': {'pair': '/api/pairs/93-81'}}], 'team_2': [{'id': 255, 'self': '/api/players/255', 'name': 'Juan Ignacio De Pascual', 'side': 'drive', 'connections': {'pair': '/api/pairs/255-63'}}, {'id': 63, 'self': '/api/players/63', 'name': 'Miguel Lamperti', 'side': 'backhand', 'connections': {'pair': '/api/pairs/255-63'}}]}",FIP,2026,Season 5,Court 1 (allianz Cloud)
3976,Sanchez/Jensen - Augsburger/Di Nenno,men,16,Round of 32,11,2025-10-07,finished,"[{'team_1': '6(8)', 'team_2': '7'}, {'team_1': '2', 'team_2': '6'}]",team_2,76.0,"{'team_1': [{'id': 202, 'self': '/api/players/202', 'name': 'Emilio Sanchez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/202-16'}}, {'id': 16, 'self': '/api/players/16', 'name': 'Enzo Jensen', 'side': 'drive', 'connections': {'pair': '/api/pairs/202-16'}}], 'team_2': [{'id': 84, 'self': '/api/players/84', 'name': 'Leo Augsburger', 'side': 'backhand', 'connections': {'pair': '/api/pairs/84-103'}}, {'id': 103, 'self': '/api/players/103', 'name': 'Martin Di Nenno', 'side': 'drive', 'connections': {'pair': '/api/pairs/84-103'}}]}",FIP,2026,Season 5,Centre Court
3977,Leal/Bergamini - Rodriguez/Ignacio,men,16,Round of 32,12,2025-10-07,finished,"[{'team_1': '6', 'team_2': '3'}, {'team_1': '6', 'team_2': '2'}]",team_1,52.0,"{'team_1': [{'id': 95, 'self': '/api/players/95', 'name': 'Javier Leal', 'side': 'backhand', 'connections': {'pair': '/api/pairs/95-76'}}, {'id': 76, 'self': '/api/players/76', 'name': 'Lucas Bergamini', 'side': 'drive', 'connections': {'pair': '/api/pairs/95-76'}}], 'team_2': [{'id': 47, 'self': '/api/players/47', 'name': 'Alonso Rodriguez Martinez', 'side': 'backhand', 'connections': {'pair': '/api/pairs/47-48'}}, {'id': 48, 'self': '/api/players/48', 'name': 'Juan Ignacio Rubini', 'side': 'drive', 'connections': {'pair': '/api/pairs/47-48'}}]}",FIP,2026,Season 5,Centre Court
3978,Arce/Lijo - Antonio/Ruiz,men,16,Round of 32,13,2025-10-07,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '6', 'team_2': '2'}]",team_1,90.0,"{'team_1': [{'id': 452, 'self': '/api/players/452', 'name': 'Maximiliano Arce', 'side': 'drive', 'connections': {'pair': '/api/pairs/452-98'}}, {'id': 98, 'self': '/api/players/98', 'name': 'Pablo Lijo', 'side': 'backhand', 'connections': {'pair': '/api/pairs/452-98'}}], 'team_2': [{'id': 110, 'self': '/api/players/110', 'name': 'Jose Antonio Diestro', 'side': 'drive', 'connections': {'pair': '/api/pairs/110-68'}}, {'id': 68, 'self': '/api/players/68', 'name': 'Victor Ruiz', 'side': 'backhand', 'connections': {'pair': '/api/pairs/110-68'}}]}",FIP,2026,Season 5,Court 2 (get Fit)
3997,Velasco/Eugenio - Merino/Catarina,women,16,Round of 32,1,2025-10-07,finished,"[{'team_1': '6', 'team_2': '4'}, {'team_1': '7', 'team_2': '6(2)'}]",team_1,104.0,"{'team_1': [{'id': 415, 'self': '/api/players/415', 'name': 'Jimena Velasco Postiguillo', 'side': None, 'connections': {'pair': '/api/pairs/415-409'}}, {'id': 409, 'self': '/api/players/409', 'name': 'Raquel Eugenio Barrera', 'side': None, 'connections': {'pair': '/api/pairs/415-409'}}], 'team_2': [{'id': 428, 'self': '/api/players/428', 'name': 'Melania Merino Saez', 'side': None, 'connections': {'pair': '/api/pairs/428-439'}}, {'id': 439, 'self': '/api/players/439', 'name': 'Ana Catarina Nogueira', 'side': None, 'connections': {'pair': '/api/pairs/428-439'}}]}",FIP,2026,Season 5,Court 2 (get Fit)
